reference_mode,variant,glyph_id,body,style_support_count,style_groups,occurrence_count,font_count,file_count,conflict,conflict_detail
gid,*,3838,ㄅㄨ,1,KAICHU_MD,2,1,2,N,
gid,*,3840,ㄓㄨㄤ,2,KAICHU_MD|YUAN_W3W5,4,2,2,N,
gid,*,3841,ㄌㄧ,1,KAICHU_MD,10,1,6,N,
gid,*,3846,ㄐㄧㄝ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,20,4,6,N,
gid,*,3848,ㄍㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,4,N,
gid,*,3849,ㄒㄧㄤ,1,YUAN_W3W5,2,1,1,N,
gid,*,3850,ㄕ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,38,4,12,N,
gid,*,3857,ㄏㄨㄚ,2,KAICHU_MD|YUAN_W3W5,8,2,6,N,
gid,*,3860,ㄒㄩㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,4,N,
gid,*,3871,ㄗ,2,KAICHU_MD|YUAN_W3W5,8,2,3,N,
gid,*,3879,ㄍㄣ,2,BIAOKAI_W5|KAICHU_MD,12,2,5,N,
gid,*,3881,ㄌㄨ,3,BIAOKAI_W5|HEI_W5|KAICHU_MD,11,3,8,N,
gid,*,3882,ㄊㄧㄠ,2,BIAOKAI_W5|KAICHU_MD,58,2,5,N,
gid,*,3888,ㄐㄧㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,10,3,8,N,
gid,*,3889,ㄗㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,3894,ㄩㄣ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,38,5,14,N,
gid,*,3895,ㄧㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,3896,ㄉㄠ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,14,5,7,N,
gid,*,3898,ㄉㄚ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,20,5,6,N,
gid,*,3902,ㄩ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,8,4,5,N,
gid,*,3904,ㄍㄨㄛ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,57,4,14,N,
gid,*,3925,ㄌㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,3941,ㄉㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,3,N,
gid,*,3947,ㄩ,1,KAICHU_MD,4,1,3,N,
gid,*,3949,ㄉㄨㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,3957,ㄔ,1,KAICHU_MD,4,1,1,N,
gid,*,3964,ㄍㄨ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,6,4,3,N,
gid,*,3965,ㄕㄨ,1,KAICHU_MD,3,1,1,N,
gid,*,3973,ㄒㄧㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,10,3,4,N,
gid,*,3980,ㄏㄨㄚ,1,YUAN_W3W5,1,1,1,N,
gid,*,3987,ㄔㄤ,1,KAICHU_MD,9,1,5,N,
gid,*,4000,ㄊㄨㄢ,2,KAICHU_MD|YUAN_W7,6,2,3,N,
gid,*,4001,ㄊㄨ,2,BIAOKAI_W5|YUAN_W7,3,2,1,N,
gid,*,4004,ㄐㄧㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,10,3,5,N,
gid,*,4006,ㄉㄧㄢ,1,KAICHU_MD,11,1,1,N,
gid,*,4011,ㄏㄨㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,4012,ㄇㄥ,2,BIAOKAI_W5|YUAN_W7,3,2,1,N,
gid,*,4014,ㄉㄨㄛ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4028,ㄕ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,8,3,3,N,
gid,*,4032,ㄔㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,4033,ㄉㄨㄟ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,62,6,13,N,
gid,*,4035,ㄓㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4052,ㄇㄢ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,13,3,5,N,
gid,*,4053,ㄍㄨㄢ,2,KAICHU_MD|YUAN_W3W5,12,3,5,N,
gid,*,4060,ㄓㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,4065,ㄓㄜ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4075,ㄔㄤ,2,KAICHU_MD|YUAN_W3W5,4,2,2,N,
gid,*,4083,ㄍㄤ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4097,ㄑㄧㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4098,ㄍㄜ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4101,ㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,9,3,5,N,
gid,*,4102,ㄍㄨㄣ,1,KAICHU_MD,42,1,2,N,
gid,*,4110,ㄆㄧㄠ,1,KAICHU_MD,21,1,1,N,
gid,*,4112,ㄇㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,4,3,2,N,
gid,*,4116,ㄐㄧㄢ,2,BIAOKAI_W5|KAICHU_MD,6,2,4,N,
gid,*,4135,ㄦ,2,BIAOKAI_W5|YUAN_W3W5,2,2,2,N,
gid,*,4136,ㄎㄠ,1,HEI_W7,1,1,1,N,
gid,*,4146,ㄧ,1,KAICHU_MD,2,1,2,N,
gid,*,4152,ㄐㄧㄣ,2,BIAOKAI_W5|KAICHU_MD,3,2,3,N,
gid,*,4154,ㄇㄧㄠ,1,KAICHU_MD,3,1,1,N,
gid,*,4157,ㄕㄨㄟ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,4165,ㄈㄨ,1,YUAN_W3W5,2,1,1,N,
gid,*,4167,ㄓㄨㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,7,N,
gid,*,4168,ㄔㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,5,N,
gid,*,4173,ㄍㄨㄢ,1,YUAN_W3W5,4,1,1,N,
gid,*,4175,ㄐㄧㄢ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,4177,ㄙㄨㄢ,1,KAICHU_MD,6,1,4,N,
gid,*,4186,ㄐㄧㄥ,1,KAICHU_MD,4,1,3,N,
gid,*,4193,ㄐㄧㄣ,2,BIAOKAI_W5|KAICHU_MD,8,2,3,N,
gid,*,4195,ㄨㄤ,1,KAICHU_MD,2,1,2,N,
gid,*,4202,ㄨㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,5,N,
gid,*,4203,ㄒㄩ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,29,6,2,N,
gid,*,4210,ㄨㄣ,1,KAICHU_MD,2,1,2,N,
gid,*,4211,ㄐㄩ,1,KAICHU_MD,2,1,2,N,
gid,*,4214,ㄅㄤ,1,KAICHU_MD,3,1,2,N,
gid,*,4218,ㄊㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,46,2,6,N,
gid,*,4221,ㄊㄞ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,4222,ㄩ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,30,6,10,N,
gid,*,4224,ㄨ,1,KAICHU_MD,12,1,1,N,
gid,*,4234,ㄍㄞ,1,KAICHU_MD,2,1,1,N,
gid,*,4239,ㄘㄤ,1,KAICHU_MD,2,1,1,N,
gid,*,4250,ㄑㄩㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,4257,ㄓ,1,KAICHU_MD,2,1,1,N,
gid,*,4263,ㄩ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,4,3,2,N,
gid,*,4265,ㄖㄣ,2,BIAOKAI_W5|KAICHU_MD,8,2,5,N,
gid,*,4268,ㄨ,1,BIAOKAI_W5,3,1,1,N,
gid,*,4269,ㄕㄨㄛ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,38,3,10,N,
gid,*,4278,ㄇㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,4284,ㄍㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,4286,ㄈㄨ,1,BIAOKAI_W5,4,1,1,N,
gid,*,4288,ㄑㄧㄥ,1,KAICHU_MD,16,1,7,N,
gid,*,4290,ㄌㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,4291,ㄩㄢ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,4326,ㄓㄤ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4327,ㄐㄧ,1,YUAN_W7,1,1,1,N,
gid,*,4330,ㄒㄩ,4,HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,13,5,9,N,
gid,*,4335,ㄌㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,4351,ㄇㄜ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,56,5,15,N,
gid,*,4352,ㄅㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,4353,ㄑㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,4355,ㄧ,1,KAICHU_MD,16,1,2,N,
gid,*,4358,ㄐㄧㄚ,2,BIAOKAI_W5|YUAN_W7,6,2,1,N,
gid,*,4364,ㄐㄩ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4365,ㄆㄧ,1,KAICHU_MD,3,1,1,N,
gid,*,4371,ㄌㄠ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4376,ㄗㄨㄟ,1,YUAN_W3W5,1,1,1,N,
gid,*,4387,ㄗㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,10,4,3,N,
gid,*,4394,ㄒㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,4395,ㄒㄧㄢ,1,BIAOKAI_W5,13,1,1,N,
gid,*,4403,ㄒㄧㄝ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,4,N,
gid,*,4411,ㄈㄟ,1,KAICHU_MD,1,1,1,N,
gid,*,4412,ㄔㄨ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,4413,ㄇㄧㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,4415,ㄍㄨㄤ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,4417,ㄊㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,4418,ㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,6,2,3,N,
gid,*,4420,ㄓㄥ,1,KAICHU_MD,2,1,1,N,
gid,*,4421,ㄑㄧㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,10,3,2,N,
gid,*,4423,ㄌㄩ,1,BIAOKAI_W5,2,1,1,N,
gid,*,4425,ㄇㄨ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4428,ㄨㄟ,2,BIAOKAI_W5|YUAN_W3W5,3,2,1,N,
gid,*,4437,ㄈㄣ,2,BIAOKAI_W5|YUAN_W3W5,2,2,1,N,
gid,*,4441,ㄇㄛ,1,YUAN_W3W5,1,1,1,N,
gid,*,4444,ㄓㄨㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,4447,ㄔㄥ,1,KAICHU_MD,3,1,1,N,
gid,*,4455,ㄅㄛ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,4464,ㄕㄨ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,14,3,5,N,
gid,*,4469,ㄧㄤ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,14,4,7,N,
gid,*,4474,ㄅㄧㄠ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,23,5,8,N,
gid,*,4476,ㄇㄛ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,10,3,3,N,
gid,*,4480,,0,,12,5,5,N,BIAOKAI_W5:ㄌㄜ/ㄩㄝ;KAICHU_MD:ㄌㄜ/ㄩㄝ
gid,*,4494,ㄐㄧㄝ,1,KAICHU_MD,3,1,3,N,
gid,*,4510,ㄕㄡ,1,KAICHU_MD,4,1,4,N,
gid,*,4512,ㄖㄜ,2,KAICHU_MD|YUAN_W7,3,2,3,N,
gid,*,4516,ㄐㄧㄤ,2,BIAOKAI_W5|KAICHU_MD,4,2,2,N,
gid,*,4532,ㄓㄡ,1,KAICHU_MD,2,1,1,N,
gid,*,4533,ㄆㄢ,1,KAICHU_MD,30,1,5,N,
gid,*,4541,ㄑㄩㄝ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,21,3,8,N,
gid,*,4545,ㄇㄚ,1,KAICHU_MD,4,1,1,N,
gid,*,4556,ㄒㄧㄤ,1,KAICHU_MD,3,1,2,N,
gid,*,4557,ㄈㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,3,3,2,N,
gid,*,4560,ㄆㄧㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4566,ㄌㄧㄢ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W7,41,4,9,N,
gid,*,4572,ㄅㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,4574,ㄒㄧㄢ,3,HEI_W5|KAICHU_MD|YUAN_W3W5,19,3,8,N,
gid,*,4576,ㄏㄨㄢ,2,BIAOKAI_W5|HEI_W7,2,2,1,N,
gid,*,4588,ㄒㄧ,1,KAICHU_MD,25,1,7,N,
gid,*,4589,ㄐㄧㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,4590,ㄈㄨ,1,KAICHU_MD,3,1,2,N,
gid,*,4596,ㄕㄨ,2,KAICHU_MD|YUAN_W3W5,10,2,3,N,
gid,*,4607,ㄌㄤ,1,KAICHU_MD,2,1,1,N,
gid,*,4618,ㄨㄟ,2,KAICHU_MD|YUAN_W3W5,5,2,4,N,
gid,*,4619,ㄔㄨㄥ,1,KAICHU_MD,9,1,3,N,
gid,*,4621,ㄈㄨ,2,BIAOKAI_W5|KAICHU_MD,7,2,3,N,
gid,*,4628,ㄊㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4630,ㄉㄢ,1,KAICHU_MD,7,1,1,N,
gid,*,4631,ㄑㄧㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,36,3,10,N,
gid,*,4633,ㄎㄜ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,16,3,3,N,
gid,*,4636,ㄊㄧㄠ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,12,5,7,N,
gid,*,4637,ㄕㄟ,1,KAICHU_MD,3,1,3,N,
gid,*,4638,ㄌㄨㄣ,2,BIAOKAI_W5|KAICHU_MD,9,2,5,N,
gid,*,4647,ㄕㄤ,2,HEI_W7|KAICHU_MD,2,2,2,N,
gid,*,4653,ㄇㄞ,1,KAICHU_MD,4,1,2,N,
gid,*,4655,ㄓ,2,HEI_W7|KAICHU_MD,4,2,3,N,
gid,*,4659,ㄑㄩ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,4662,ㄏㄨㄞ,1,KAICHU_MD,2,1,1,N,
gid,*,4663,ㄊㄧ,2,BIAOKAI_W5|KAICHU_MD,13,2,3,N,
gid,*,4664,ㄊㄚ,1,KAICHU_MD,7,1,1,N,
gid,*,4665,ㄘㄞ,1,KAICHU_MD,5,1,2,N,
gid,*,4673,ㄅㄟ,1,KAICHU_MD,2,1,1,N,
gid,*,4675,ㄌㄨㄣ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,4679,ㄕ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,9,5,3,N,
gid,*,4682,ㄗㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,4705,ㄩㄝ,1,KAICHU_MD,1,1,1,N,
gid,*,4710,ㄎㄠ,2,KAICHU_MD|YUAN_W3W5,5,2,4,N,
gid,*,4712,ㄒㄧㄝ,1,KAICHU_MD,1,1,1,N,
gid,*,4718,ㄧㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,4,4,3,N,
gid,*,4721,ㄩ,1,KAICHU_MD,2,1,1,N,
gid,*,4731,ㄈㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,4733,ㄋㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,4754,ㄐㄧ,1,YUAN_W3W5,4,1,1,N,
gid,*,4759,ㄉㄤ,1,KAICHU_MD,2,1,1,N,
gid,*,4764,ㄑㄧ,1,KAICHU_MD,2,1,2,N,
gid,*,4771,ㄅㄧ,1,YUAN_W3W5,2,1,1,N,
gid,*,4775,ㄈㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4778,ㄒㄩㄝ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,53,6,16,N,
gid,*,4780,ㄉㄠ,2,BIAOKAI_W5|KAICHU_MD,7,2,2,N,
gid,*,4791,ㄓㄢ,2,KAICHU_MD|YUAN_W7,4,2,4,N,
gid,*,4792,ㄕㄢ,1,KAICHU_MD,2,1,2,N,
gid,*,4793,ㄩㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,4794,ㄉㄤ,1,KAICHU_MD,6,1,1,N,
gid,*,4797,ㄐㄩ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,4,3,3,N,
gid,*,4799,ㄗㄜ,1,KAICHU_MD,6,1,4,N,
gid,*,4801,ㄘㄠ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,4804,ㄉㄢ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,4806,ㄓㄥ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,10,4,8,N,
gid,*,4819,ㄕㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,4824,ㄑㄧㄠ,1,KAICHU_MD,3,1,1,N,
gid,*,4826,ㄐㄧ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,5,4,4,N,
gid,*,4829,ㄌㄧ,1,BIAOKAI_W5,2,1,1,N,
gid,*,4833,ㄗㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,4839,ㄐㄧ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4848,ㄕㄠ,1,YUAN_W3W5,2,1,1,N,
gid,*,4849,ㄉㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,4853,ㄊㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,4857,ㄉㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,10,3,4,N,
gid,*,4880,ㄐㄧ,2,KAICHU_MD|YUAN_W3W5,4,2,4,N,
gid,*,4905,ㄌㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,4907,ㄏㄢ,2,BIAOKAI_W5|YUAN_W3W5,2,2,1,N,
gid,*,4912,ㄋㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,4915,ㄒㄧㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4928,ㄆㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,4933,ㄏㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,4935,ㄎㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,4939,ㄑㄧㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,9,3,3,N,
gid,*,4947,ㄒㄧㄝ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4948,ㄗ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,3,3,3,N,
gid,*,4949,ㄋㄨㄛ,2,HEI_W7|YUAN_W3W5,2,2,1,N,
gid,*,4969,ㄕㄨ,1,BIAOKAI_W5,9,1,1,N,
gid,*,4971,ㄅㄧㄢ,1,YUAN_W3W5,1,1,1,N,
gid,*,4972,ㄅㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,3,N,
gid,*,4973,ㄗㄨㄣ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,4,3,3,N,
gid,*,4975,ㄒㄩㄢ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,14,3,5,N,
gid,*,4980,ㄒㄧㄥ,1,KAICHU_MD,5,1,3,N,
gid,*,4985,ㄘㄨㄛ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,4986,ㄑㄧㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,4989,ㄌㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,6,N,
gid,*,4991,ㄓㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,4999,ㄙㄨㄟ,2,KAICHU_MD|YUAN_W3W5,7,2,6,N,
gid,*,5000,ㄒㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,5005,ㄏㄨㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,5009,ㄐㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,5013,ㄐㄧㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,5014,ㄆㄧㄣ,1,YUAN_W3W5,1,1,1,N,
gid,*,5016,ㄊㄡ,2,BIAOKAI_W5|KAICHU_MD,21,3,8,N,
gid,*,5019,ㄘㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,28,3,6,N,
gid,*,5029,ㄍㄜ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,5040,ㄇㄛ,1,BIAOKAI_W5,1,1,1,N,
gid,*,5044,ㄧㄡ,2,KAICHU_MD|YUAN_W3W5,4,2,4,N,
gid,*,5048,ㄌㄧ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,8,4,4,N,
gid,*,5056,ㄧㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,18,3,4,N,
gid,*,5059,ㄧㄥ,1,KAICHU_MD,2,1,2,N,
gid,*,5061,ㄇㄚ,1,YUAN_W3W5,1,1,1,N,
gid,*,5069,ㄅㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,17,4,5,N,
gid,*,5072,ㄧㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,21,9,9,N,
gid,*,5077,ㄒㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,4,N,
gid,*,5080,ㄐㄧ,1,KAICHU_MD,47,1,3,N,
gid,*,5084,ㄘㄚ,1,KAICHU_MD,2,1,1,N,
gid,*,5085,ㄋㄧ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,5096,ㄐㄧㄢ,2,BIAOKAI_W5|KAICHU_MD,10,2,5,N,
gid,*,5110,ㄐㄧ,1,BIAOKAI_W5,1,1,1,N,
gid,*,5124,ㄧㄥ,3,KAICHU_MD|YUAN_W3W5|YUAN_W7,3,3,3,N,
gid,*,5133,ㄑㄧㄤ,1,KAICHU_MD,7,1,3,N,
gid,*,5135,ㄏㄨㄛ,1,KAICHU_MD,10,1,7,N,
gid,*,5137,ㄏㄨㄢ,1,KAICHU_MD,7,1,5,N,
gid,*,5141,ㄌㄧㄠ,2,KAICHU_MD|YUAN_W3W5,8,2,2,N,
gid,*,5168,ㄈㄣ,1,YUAN_W3W5,2,1,1,N,
gid,*,5173,ㄙㄨㄛ,1,KAICHU_MD,5,1,3,N,
gid,*,5174,ㄐㄧ,1,BIAOKAI_W5,5,1,2,N,
gid,*,5180,ㄗㄨㄥ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,5194,ㄕㄥ,2,KAICHU_MD|YUAN_W3W5,7,2,5,N,
gid,*,5201,ㄅㄧ,2,BIAOKAI_W5|KAICHU_MD,22,2,3,N,
gid,*,5202,ㄊㄨㄣ,1,KAICHU_MD,3,1,1,N,
gid,*,5205,ㄌㄧㄢ,1,BIAOKAI_W5,2,1,1,N,
gid,*,5207,ㄌㄧㄣ,1,BIAOKAI_W5,2,1,1,N,
gid,*,5208,ㄐㄩ,2,BIAOKAI_W5|KAICHU_MD,13,2,5,N,
gid,*,5221,ㄐㄧㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,5224,ㄓㄤ,1,KAICHU_MD,2,1,1,N,
gid,*,5242,ㄐㄧㄤ,1,BIAOKAI_W5,1,1,1,N,
gid,*,5245,ㄒㄧㄝ,1,BIAOKAI_W5,3,1,1,N,
gid,*,5251,ㄓㄨㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,5252,ㄙㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,21,3,2,N,
gid,*,5253,ㄍㄡ,2,KAICHU_MD|YUAN_W3W5,5,2,3,N,
gid,*,5266,ㄅㄧ,1,KAICHU_MD,5,1,4,N,
gid,*,5268,ㄏㄞ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,23,4,12,N,
gid,*,5269,ㄇㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,5297,ㄙㄨㄟ,1,BIAOKAI_W5,1,1,1,N,
gid,*,5300,ㄐㄩ,1,BIAOKAI_W5,1,1,1,N,
gid,*,5315,ㄉㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,25,3,5,N,
gid,*,5331,ㄓ,1,KAICHU_MD,14,1,2,N,
gid,*,5334,ㄅㄞ,1,KAICHU_MD,23,1,2,N,
gid,*,5337,ㄉㄨㄢ,2,BIAOKAI_W5|KAICHU_MD,3,2,3,N,
gid,*,5349,ㄍㄨㄟ,1,YUAN_W3W5,1,1,1,N,
gid,*,5375,ㄌㄧ,1,KAICHU_MD,2,1,2,N,
gid,*,5380,ㄑㄧㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,5386,ㄐㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,5387,ㄌㄧㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,5390,ㄖㄠ,1,KAICHU_MD,4,1,2,N,
gid,*,5397,ㄈㄢ,1,KAICHU_MD,17,1,1,N,
gid,*,5398,ㄓ,1,KAICHU_MD,1,1,1,N,
gid,*,5405,ㄌㄢ,1,KAICHU_MD,4,1,1,N,
gid,*,5431,ㄓㄨㄢ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,17,6,5,N,
gid,*,5436,ㄧ,2,KAICHU_MD|YUAN_W3W5,24,2,3,N,
gid,*,5451,ㄔㄨㄤ,1,KAICHU_MD,2,1,2,N,
gid,*,5454,ㄌㄧ,2,HEI_W5|KAICHU_MD,5,2,4,N,
gid,*,5455,ㄗㄚ,1,KAICHU_MD,2,1,2,N,
gid,*,5456,ㄕㄨㄤ,1,KAICHU_MD,57,1,5,N,
gid,*,5458,ㄐㄧ,1,KAICHU_MD,3,1,1,N,
gid,*,5465,ㄧㄢ,1,KAICHU_MD,3,1,2,N,
gid,*,5466,ㄊㄧ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,18,5,5,N,
gid,*,5478,ㄙㄨㄥ,2,HEI_W7|KAICHU_MD,11,2,4,N,
